35.6225471496582,139.7810821533203,7.748,1565066425000
0.0,0.0,7.748,1565066425452
0.0,0.0,7.775,1565066425526
0.0,0.0,7.803,1565066425726
0.0,0.0,7.803,1565066425794
35.62254333496094,139.78106689453125,7.803,1565066426000
0.0,0.0,7.803,1565066426003
0.0,0.0,7.803,1565066426275
0.0,0.0,7.803,1565066426343
0.0,0.0,7.803,1565066426550
0.0,0.0,7.83,1565066426680
0.0,0.0,7.83,1565066426992
35.62254333496094,139.78106689453125,7.83,1565066427000
0.0,0.0,7.775,1565066427108
0.0,0.0,7.803,1565066427121
0.0,0.0,7.775,1565066427160
0.0,0.0,7.748,1565066427173
0.0,0.0,7.775,1565066427509
35.62253952026367,139.78106689453125,7.803,1565066428000
0.0,0.0,7.803,1565066428009
0.0,0.0,7.775,1565066428120
0.0,0.0,7.803,1565066428180
0.0,0.0,7.858,1565066428193
0.0,0.0,7.858,1565066428206
0.0,0.0,7.858,1565066428351
0.0,0.0,7.94,1565066428467
0.0,0.0,7.94,1565066428535
0.0,0.0,7.94,1565066428742
0.0,0.0,7.94,1565066428813
0.0,0.0,7.912,1565066429083
0.0,0.0,7.912,1565066429199
0.0,0.0,7.94,1565066429343
0.0,0.0,7.912,1565066429357
0.0,0.0,7.967,1565066429374
0.0,0.0,7.693,1565067083068
0.0,0.0,7.693,1565067083369
0.0,0.0,7.693,1565067083905
35.624549865722656,139.78268432617188,7.693,1565067084000
0.0,0.0,7.693,1565067084284
0.0,0.0,7.748,1565067084383
0.0,0.0,7.748,1565067084926
0.0,0.0,7.748,1565067084994
35.62454605102539,139.78269958496094,7.748,1565067085000
0.0,0.0,7.748,1565067085065
0.0,0.0,7.775,1565067085156
0.0,0.0,7.748,1565067085200
0.0,0.0,7.748,1565067085268
0.0,0.0,7.748,1565067085338
0.0,0.0,7.748,1565067085409
0.0,0.0,7.748,1565067085475
0.0,0.0,7.748,1565067085750
0.0,0.0,7.748,1565067085816
0.0,0.0,7.748,1565067085885
0.0,0.0,7.748,1565067085953
0.0,0.0,7.775,1565067086328
0.0,0.0,7.775,1565067086435
0.0,0.0,7.748,1565067086447
0.0,0.0,7.748,1565067086460
0.0,0.0,7.775,1565067086707
0.0,0.0,7.803,1565067086775
0.0,0.0,7.803,1565067086845
0.0,0.0,7.83,1565067086913
0.0,0.0,7.83,1565067086979
35.624534606933594,139.78269958496094,7.83,1565067087000
0.0,0.0,7.803,1565067087050
0.0,0.0,7.803,1565067087321
0.0,0.0,7.803,1565067087392
0.0,0.0,7.803,1565067087459
0.0,0.0,7.803,1565067087527
0.0,0.0,7.803,1565067087597
0.0,0.0,7.803,1565067087665
0.0,0.0,7.803,1565067087806
0.0,0.0,7.775,1565067087873
0.0,0.0,7.748,1565067087939
35.62453079223633,139.78269958496094,7.721,1565067088000
0.0,0.0,7.721,1565067088007
0.0,0.0,7.721,1565067088488
0.0,0.0,7.721,1565067088556
0.0,0.0,7.721,1565067088625
0.0,0.0,7.721,1565067088695
0.0,0.0,7.721,1565067088763
0.0,0.0,7.721,1565067088899
0.0,0.0,7.721,1565067088968
35.62453079223633,139.78271484375,7.721,1565067089000
0.0,0.0,7.721,1565067089035
0.0,0.0,7.721,1565067089119
0.0,0.0,7.748,1565067089171
0.0,0.0,7.775,1565067089241
0.0,0.0,7.748,1565067089624
0.0,0.0,7.748,1565067089652
0.0,0.0,7.775,1565067089720
0.0,0.0,7.775,1565067089813
0.0,0.0,7.775,1565067089856
35.62452697753906,139.78271484375,7.775,1565067090000
0.0,0.0,7.775,1565067090072
0.0,0.0,7.748,1565067090159
0.0,0.0,7.775,1565067090201
0.0,0.0,7.83,1565067090278
0.0,0.0,7.83,1565067090837
35.6245231628418,139.78271484375,7.83,1565067091000
0.0,0.0,7.83,1565067091244
0.0,0.0,7.912,1565067091356
0.0,0.0,7.967,1565067091447
0.0,0.0,7.967,1565067091461
0.0,0.0,7.967,1565067091783
0.0,0.0,7.994,1565067091849
0.0,0.0,8.077,1565067091925
0.0,0.0,8.049,1565067091983
35.6245231628418,139.78271484375,8.049,1565067092000
0.0,0.0,8.049,1565067092054
0.0,0.0,8.049,1565067092399
0.0,0.0,8.049,1565067092467
0.0,0.0,8.077,1565067092538
0.0,0.0,8.077,1565067092964
35.624534606933594,139.78271484375,8.049,1565067093000
0.0,0.0,8.049,1565067093015
0.0,0.0,8.049,1565067093091
0.0,0.0,8.049,1565067093152
0.0,0.0,8.022,1565067093220
0.0,0.0,8.049,1565067093429
0.0,0.0,8.049,1565067093496
0.0,0.0,8.049,1565067093565
0.0,0.0,8.022,1565067093635
0.0,0.0,8.022,1565067093701
35.624534606933594,139.78269958496094,8.022,1565067094000
0.0,0.0,8.022,1565067094117
0.0,0.0,8.022,1565067094203
0.0,0.0,8.049,1565067094451
0.0,0.0,8.077,1565067094519
0.0,0.0,8.104,1565067094589
0.0,0.0,8.104,1565067094656
0.0,0.0,8.104,1565067094725
0.0,0.0,8.077,1565067094793
0.0,0.0,8.049,1565067094999
35.62453842163086,139.78269958496094,8.049,1565067095000
0.0,0.0,8.049,1565067095104
0.0,0.0,8.104,1565067095135
0.0,0.0,8.022,1565067095446
0.0,0.0,7.994,1565067095477
0.0,0.0,8.077,1565067095685
35.62453842163086,139.78268432617188,8.077,1565067096000
0.0,0.0,8.077,1565067096026
0.0,0.0,8.049,1565067096124
0.0,0.0,7.967,1565067096164
0.0,0.0,7.967,1565067096232
0.0,0.0,7.967,1565067096585
0.0,0.0,7.967,1565067096642
0.0,0.0,7.967,1565067096712
0.0,0.0,7.967,1565067096780
35.62454605102539,139.7826690673828,7.967,1565067097000
0.0,0.0,7.967,1565067097125
0.0,0.0,7.994,1565067097234
0.0,0.0,7.994,1565067097396
0.0,0.0,7.994,1565067097744
0.0,0.0,8.022,1565067097914
0.0,0.0,8.022,1565067097951
35.62455368041992,139.7826690673828,8.022,1565067098000
0.0,0.0,8.077,1565067098253
0.0,0.0,8.104,1565067098353
0.0,0.0,8.077,1565067098933
35.62455749511719,139.7826690673828,8.077,1565067099000
0.0,0.0,8.077,1565067099116
0.0,0.0,8.049,1565067099267
0.0,0.0,8.049,1565067099443
0.0,0.0,7.994,1565067099462
0.0,0.0,7.967,1565067099611
0.0,0.0,7.912,1565067099634
0.0,0.0,7.912,1565067099779
0.0,0.0,7.912,1565067099805
35.62456512451172,139.7826690673828,7.912,1565067100000
0.0,0.0,7.912,1565067100039
0.0,0.0,7.858,1565067100171
0.0,0.0,7.858,1565067100192
0.0,0.0,7.83,1565067100338
0.0,0.0,7.83,1565067100358
0.0,0.0,7.803,1565067100388
0.0,0.0,7.721,1565067100429
0.0,0.0,7.721,1565067100487
0.0,0.0,7.721,1565067100638
0.0,0.0,7.748,1565067100824
0.0,0.0,7.775,1565067100984
35.624568939208984,139.78265380859375,7.775,1565067101000
0.0,0.0,7.775,1565067101434
0.0,0.0,7.83,1565067101533
0.0,0.0,7.83,1565067101701
0.0,0.0,7.858,1565067101998
35.62457275390625,139.78265380859375,7.858,1565067102000
0.0,0.0,7.885,1565067102141
0.0,0.0,7.858,1565067102290
0.0,0.0,7.858,1565067102336
0.0,0.0,7.885,1565067102401
0.0,0.0,7.885,1565067102471
0.0,0.0,7.885,1565067102539
0.0,0.0,7.83,1565067102608
0.0,0.0,7.83,1565067102678
0.0,0.0,7.858,1565067102747
0.0,0.0,7.858,1565067102826
35.62456512451172,139.78265380859375,7.858,1565067103000
0.0,0.0,7.858,1565067103086
0.0,0.0,7.885,1565067103190
0.0,0.0,7.912,1565067103226
0.0,0.0,7.967,1565067103292
0.0,0.0,7.967,1565067103360
0.0,0.0,7.967,1565067103440
0.0,0.0,7.967,1565067103636
0.0,0.0,7.967,1565067103769
0.0,0.0,7.967,1565067103808
0.0,0.0,7.94,1565067103839
0.0,0.0,7.94,1565067103910
35.62457275390625,139.78265380859375,7.94,1565067104000
0.0,0.0,7.94,1565067104112
0.0,0.0,7.94,1565067104223
0.0,0.0,7.94,1565067104248
0.0,0.0,7.94,1565067104318
0.0,0.0,7.94,1565067104386
0.0,0.0,7.912,1565067104454
0.0,0.0,7.912,1565067104592
0.0,0.0,7.912,1565067104661
0.0,0.0,7.885,1565067104730
0.0,0.0,7.858,1565067104798
0.0,0.0,7.83,1565067104869
0.0,0.0,7.803,1565067104935
35.62457275390625,139.78265380859375,7.803,1565067105000
0.0,0.0,7.803,1565067105004
0.0,0.0,7.803,1565067105094
0.0,0.0,7.803,1565067105139
0.0,0.0,7.803,1565067105210
0.0,0.0,7.803,1565067105277
0.0,0.0,7.803,1565067105345
0.0,0.0,7.803,1565067105413
0.0,0.0,7.803,1565067105484
0.0,0.0,7.803,1565067105552
0.0,0.0,7.803,1565067105624
0.0,0.0,7.803,1565067105689
0.0,0.0,7.803,1565067105760
0.0,0.0,7.775,1565067105827
0.0,0.0,7.775,1565067105954
0.0,0.0,7.83,1565067105974
35.624568939208984,139.78265380859375,7.83,1565067106000
0.0,0.0,7.83,1565067106030
0.0,0.0,7.83,1565067106126
0.0,0.0,7.83,1565067106165
0.0,0.0,7.83,1565067106235
0.0,0.0,7.83,1565067106303
0.0,0.0,7.83,1565067106370
0.0,0.0,7.83,1565067106441
0.0,0.0,7.803,1565067106509
0.0,0.0,7.803,1565067106580
0.0,0.0,7.803,1565067106809
0.0,0.0,7.803,1565067106912
0.0,0.0,7.775,1565067106947
35.62456512451172,139.78265380859375,7.775,1565067107000
0.0,0.0,7.775,1565067107014
0.0,0.0,7.803,1565067107101
0.0,0.0,7.83,1565067107400
0.0,0.0,7.83,1565067107445
0.0,0.0,7.83,1565067107459
0.0,0.0,7.885,1565067107471
0.0,0.0,7.885,1565067107608
0.0,0.0,7.912,1565067107675
0.0,0.0,7.912,1565067107813
0.0,0.0,7.885,1565067107881
35.62456512451172,139.78265380859375,7.885,1565067108000
0.0,0.0,7.912,1565067108495
0.0,0.0,7.885,1565067108915
0.0,0.0,7.967,1565067108953
35.624568939208984,139.78265380859375,7.967,1565067109000
0.0,0.0,7.967,1565067109697
0.0,0.0,7.94,1565067109711
0.0,0.0,7.912,1565067109724
0.0,0.0,7.912,1565067109737
0.0,0.0,7.94,1565067109749
0.0,0.0,7.967,1565067109762
0.0,0.0,7.94,1565067109775
0.0,0.0,7.94,1565067109788
0.0,0.0,7.94,1565067109801
35.62457275390625,139.78265380859375,7.94,1565067110000
0.0,0.0,7.94,1565067110161
0.0,0.0,7.967,1565067110292
0.0,0.0,7.994,1565067110661
0.0,0.0,7.994,1565067110832
0.0,0.0,7.994,1565067110973
0.0,0.0,7.994,1565067110999
0.0,0.0,7.994,1565067111100
0.0,0.0,7.994,1565067111115
0.0,0.0,7.994,1565067111130
0.0,0.0,7.994,1565067111143
35.6246223449707,139.78265380859375,7.556,1565067122000
0.0,0.0,7.556,1565067122080
0.0,0.0,7.556,1565067122214
0.0,0.0,7.556,1565067122249
0.0,0.0,7.556,1565067122616
0.0,0.0,7.556,1565067122651
0.0,0.0,7.556,1565067122722
0.0,0.0,7.556,1565067122790
0.0,0.0,7.556,1565067122857
0.0,0.0,7.556,1565067122927
0.0,0.0,7.556,1565067122995
35.62461853027344,139.78265380859375,7.556,1565067123000
0.0,0.0,7.556,1565067123064
0.0,0.0,7.556,1565067123407
35.62461471557617,139.78265380859375,7.584,1565067124000
0.0,0.0,7.584,1565067124022
0.0,0.0,7.611,1565067124136
0.0,0.0,7.693,1565067124571
0.0,0.0,7.721,1565067124780
35.624603271484375,139.7826690673828,7.721,1565067125000
0.0,0.0,7.721,1565067125187
0.0,0.0,7.721,1565067125296
0.0,0.0,7.721,1565067125324
0.0,0.0,7.748,1565067125392
0.0,0.0,7.748,1565067125462
0.0,0.0,7.748,1565067125738
0.0,0.0,7.748,1565067125803
0.0,0.0,7.748,1565067125874
0.0,0.0,7.775,1565067125943
35.624610900878906,139.7826690673828,7.775,1565067126000
0.0,0.0,7.803,1565067126150
0.0,0.0,7.803,1565067126260
0.0,0.0,7.803,1565067126283
0.0,0.0,7.83,1565067126351
0.0,0.0,7.858,1565067126422
0.0,0.0,7.858,1565067126767
0.0,0.0,7.858,1565067126832
0.0,0.0,7.858,1565067126901
0.0,0.0,7.885,1565067126980
35.62460708618164,139.7826690673828,7.885,1565067127000
0.0,0.0,7.885,1565067127037
0.0,0.0,7.885,1565067127118
0.0,0.0,7.94,1565067127175
0.0,0.0,7.94,1565067127311
0.0,0.0,7.94,1565067127379
0.0,0.0,7.94,1565067127585
0.0,0.0,7.967,1565067127659
0.0,0.0,7.967,1565067127859
35.624603271484375,139.7826690673828,7.967,1565067128000
0.0,0.0,8.022,1565067128406
0.0,0.0,8.022,1565067128692
0.0,0.0,8.049,1565067128752
35.624603271484375,139.7826690673828,8.077,1565067129000
0.0,0.0,8.077,1565067129003
0.0,0.0,7.994,1565067129111
0.0,0.0,7.994,1565067129124
0.0,0.0,7.967,1565067129468
0.0,0.0,7.994,1565067129499
0.0,0.0,8.077,1565067129524
0.0,0.0,8.104,1565067129583
0.0,0.0,8.104,1565067129649
0.0,0.0,8.104,1565067129849
0.0,0.0,8.104,1565067129916
0.0,0.0,8.131,1565067129983
35.624603271484375,139.7826690673828,8.131,1565067130000
0.0,0.0,8.186,1565067130067
0.0,0.0,8.159,1565067130147
0.0,0.0,8.159,1565067130200
0.0,0.0,8.159,1565067130473
0.0,0.0,8.159,1565067130551
0.0,0.0,8.159,1565067130739
0.0,0.0,8.159,1565067130807
0.0,0.0,8.159,1565067130894
0.0,0.0,8.186,1565067130944
35.62459945678711,139.7826690673828,8.159,1565067131000
0.0,0.0,8.159,1565067131012
0.0,0.0,8.159,1565067131092
0.0,0.0,8.131,1565067131148
0.0,0.0,8.104,1565067131218
0.0,0.0,8.131,1565067131286
0.0,0.0,8.159,1565067131359
0.0,0.0,8.159,1565067131422
0.0,0.0,8.159,1565067131628
0.0,0.0,8.131,1565067131696
0.0,0.0,8.077,1565067131767
0.0,0.0,8.077,1565067131835
0.0,0.0,8.022,1565067131904
0.0,0.0,7.967,1565067131972
35.62459945678711,139.7826690673828,7.967,1565067132000
0.0,0.0,7.967,1565067132041
0.0,0.0,7.967,1565067132520
0.0,0.0,7.967,1565067132587
0.0,0.0,7.967,1565067132656
0.0,0.0,7.885,1565067132862
0.0,0.0,7.858,1565067132930
35.624603271484375,139.7826690673828,7.885,1565067133000
0.0,0.0,7.885,1565067133001
0.0,0.0,7.967,1565067133105
0.0,0.0,7.994,1565067133139
0.0,0.0,7.94,1565067133205
0.0,0.0,7.885,1565067133272
0.0,0.0,7.885,1565067133418
0.0,0.0,7.885,1565067133484
